FO080256.1	K08A8
AL132877.5	Y105E8B
C04C3	FO080230.1
K09A9	Z79601.1
FO081805.1	Y71F9AR
F28B3	FO081198.1
R09B3	Z81108.1
R03D7	Z46828.1
C26F1	FO080683.1
K01D12	Z75543.1
AL008881.1	Y9C2UA
FO080996.1	Y9D1A
R08H2	Z81575.1
F25B3	Z70752.1
K04C1	Z70267.1
AL021066.1	H31B20
FO081744.2	Y67D8C
F47B7	FO081288.1
F56H6	Z81553.1
C53C11	FO080936.1
K09G1	Z81101.1
FO081824.1	Y74C10AM
FO081554.1	Y51H7BL
C03D6	Z75525.1
M05D6	Z66523.1
AL031623.1	H21M04
M117	Z73910.1
FO081061.1	R09B5
NC_003284.9	X
AL021472.2	Y17D7B
FO081062.1	R12A1
K04G11	Z78544.1
FO081722.1	T25G12
R06F6	Z46794.1
B0546	FO080229.1
F55E10	FO081341.1
F36D4	FO081027.1
FO080296.1	R13D7
FO080623.2	ZK783
W06D11	Z69718.1
AL032678.1	VW06B3R
F54E12	Z82271.1
D1007	FO080863.1
C29E6	Z72504.1
W09D6	Z82078.1
FO081384.1	PAR3
C18F10	FO080617.2
AL117201.2	Y53H1C
AL022270.1	C26G2
C48D1	Z81049.1
C05E11	FO080371.2
C23G10	FO080630.1
D2089	Z36948.1
C29F7	Z92827.1
F17C8	Z35719.1
T11F9	Z74042.2
FO081036.1	W01C8
FO080225.2	Y39A3CR
M04C9	Z83731.2
C50H11	FO080918.1
FO081734.1	Y74C10AL
AL023838.1	Y43C5A
F53E2	FO080818.1
F32A7	Z83107.1
F21C3	Z71261.1
AL023815.1	H28O16
FO080369.1	R09E12
T04B2	Z68299.1
F31B12	Z50740.1
VW01C9	Z83017.1
AL031635.1	Y47D3B
FO080702.1	R04E5
FO080917.1	T03F1
FO081774.2	W09G10
F54B11	Z70208.1
F47D2	FO081405.1
F47B10	Z68004.1
FO080228.1	T05C7
M110	Z49968.3
FO081821.1	Y73E7A
EGAP9	FO081054.1
C09H10	Z50109.2
FO081798.1	ZK697
C04A2	FO080320.1
FO080421.1	T09A12
AL590345.1	cTel29B
EGAP7	FO081050.1
AL023822.1	Y102A5A
FO081348.1	W10C4
F36H2	Z81078.3
FO080670.1	T27E4
FO080944.1	ZK622
C41D7	FO080319.1
C27A7	Z81041.1
AL023854.1	Y71A12A
T01H10	Z67737.1
T10B10	Z72514.2
FO080117.2	Y76G2B
FO081745.1	T23F4
K01H12	Z68218.2
FO081724.1	Y32G9B
H06A10	Z99773.1
FO081087.1	Y110A2B
FO081472.1	R13H8
F32D8	Z74031.2
T01H3	Z68317.3
B0496	FO080213.1
C46H11	FO080729.2
C14F11	FO080544.2
FO080650.1	R05D8
AL117200.3	Y50E8A
F11A5	Z92830.1
F47C8	Z79599.1
FO081498.1	T20B6
FO081762.1	W02G9
T01G9	Z75713.2
T01D3	Z81110.2
NC_001328.1	X54252.1
R07B7	Z75955.1
T05D4	Z81115.1
F19B6	Z69635.2
F21D12	FO081192.2
AL117206.2	Y67A10A
AL032662.1	Y75B12A
FO081669.2	ZK546
AL032654.2	Y52B11A
F39B2	Z92834.1
F02C9	FO080798.1
C49C8	FO080902.1
LLC1	Z82277.1
W09E7	Z82079.1
AL021567.2	F21A10
C34B4	Z78059.2
FO081094.1	T20B12
F48C11	Z80789.2
C18B2	FO080605.1
F23A7	Z81067.2
B0399	Z81455.2
BX284606.5	NC_003284.9
FO080833.1	R52
FO081733.1	Y48G1BR
R07B5	Z72512.1
FO080921.1	Y49G5B
F58A4	Z22179.1
T23F6	Z83127.1
C08F1	FO080438.1
F21A9	FO081190.1
C27H2	Z82258.1
C07H6	FO080423.2
FO080592.1	ZC239
FO080291.2	R11G1
Y7A9C	Z99286.1
K01C8	Z49068.1
Y45F10C	Z99273.2
F53B8	Z92788.1
E04D5	Z66496.2
F14D1	Z92967.1
Z68303.1	ZK809
H03G16	Z92790.1
FO081323.1	Y92H12BR
FO081726.1	Y27F2A
FO081730.1	Y8G1A
C13B7	FO080521.1
C13E3	FO080382.1
FO080657.1	H31G24
FO081605.1	K07E12
AL031629.3	Y106G6D
VF39H2L	Z97628.1
F55G11	Z82272.1
F43H9	FO081377.1
JC8	Z82274.1
AL032633.2	Y106G6A
FO080974.1	K07E1
FO081216.1	T21H3
Z82088.1	ZK256
FO080114.1	H41F22
FO081632.1	Y92H12BL
K02A11	Z75544.2
FO080861.1	Y55F3BR
FO080104.2	ZK75
FO081173.1	H35N09
FO080761.1	ZK1087
C16C10	Z46787.1
C48D5	Z36237.2
F38A6	Z92833.1
FO080583.1	ZK177
AL031269.1	VW02B12L
T20F10	Z81594.1
K07G5	Z71264.1
FO081739.1	W07B8
FO080236.1	M02H5
FO080466.1	K03F8
C53D5	FO080937.2
F21E3	FO081075.1
F23H12	Z74472.1
C38H2	Z35641.4
FO080437.1	T07H3
FO080945.1	T16D1
W03G11	Z67738.1
F01F1	FO080705.2
FO081258.2	R01B10
FO081816.1	Y59H11AM
C43H6	FO080845.1
FO080720.1	T24H7
C01B4	FO080244.1
F27D4	Z79695.1
F57F4	FO081145.1
FO080536.1	R11G11
Y7A9D	Z99287.1
Y37A1A	Z99270.1
B0250	Z81453.1
FO081768.2	Y108G3AL
FO081741.2	Y39D8B
C24H11	Z81475.1
FO081551.1	K06C4
F41A4	FO081351.1
R11D1	Z75547.1
F52E1	FO081326.2
C34C12	Z46996.3
F49E2	Z46267.1
FO081098.1	Y47G7C
C09D8	Z46811.2
FO081125.2	W03F11
C03H5	FO080317.1
FO081803.1	Y53G8AR
FO080952.1	Y34D9A
F20D1	Z78542.1
Z49132.2	ZK666
H21P03	Z95619.1
T01G5	Z81111.1
C47D12	Z69902.2
FO081702.2	W04H10
FO081335.1	ZC266
C27C12	Z69883.2
T27C5	Z82058.1
AL021504.1	Y61B8B
F54B8	Z93383.1
B0410	FO080191.2
AL032642.1	Y48A6C
FO081640.1	Y39A3B
FO080837.1	Y119C1C
FO081325.1	K11G12
C33D3	Z49867.2
FO081527.1	H05O09
FO081346.1	Y49F6A
R31	Z75956.1
FO080824.1	Y48G9A
FO081149.2	Y46D2A
AL009246.1	C47F8
C14F5	FO080456.1
T07F10	Z77669.2
C01F1	FO080258.2
K02D3	Z70209.2
F19G12	FO081182.1
B0238	FO080133.1
F31E9	Z92785.1
D2005	Z79752.2
C04E7	FO080330.2
C31H1	FO080496.1
K03H1	Z29560.2
FO080982.1	VY35H6BL
C28A5	Z32680.2
F35D6	FO080146.2
FO081825.2	Y82E9BL
FO081509.2	T27F7
F40F8	Z69302.1
FO081254.1	Y47G7A
C09F5	FO080475.2
FO080218.1	ZC196
FO081038.2	Y9C9A
VC50H2R	Z78017.2
F56B6	FO080515.1
FO081308.1	Y46H3B
FO081613.1	W07G9
C50H2	Z73971.1
C05C10	Z48178.1
F15A8	FO081005.1
FO081229.1	Y97E10B
T06D8	Z49130.1
Z70038.2	ZK1067
AL032628.2	Y38H6A
T02C12	Z35603.2
C05D10	FO080362.2
F09C8	Z68132.1
K09E9	Z79602.1
F07C7	FO080788.2
FO081240.1	ZC190
FO081588.1	ZC308
FO081578.1	Y6D11A
F40F12	Z30215.3
F07B10	Z77656.1
T06G6	Z81587.2
FO080492.1	T21F2
F07F6	FO081043.1
F32E10	FO081278.1
FO081464.2	Y61A9LA
F56A4	FO080246.1
FO081812.1	Y55B1BM
F55C10	Z74036.2
C47G2	Z49125.1
F25F1	FO081220.1
AL032650.1	Y6B3A
C05G5	Z70203.3
R06A4	Z83120.1
W05B10	Z74476.1
FO080638.2	T17H7
W05B5	Z82071.1
FO081668.1	ZK353
F25D7	Z78418.1
F22E10	Z67882.1
T28F4	Z72517.1
FO081633.1	Y48G8AR
C05E7	Z67879.1
C02F5	FO080288.1
C46C11	FO080879.1
C06E4	FO080384.1
D2096	FO081016.1
AL021482.1	Y39A1B
E01G6	Z69717.1
R05D7	Z81105.2
AL021494.1	Y51A2C
F55F3	Z81550.1
FO081735.1	T19C3
C17C3	FO080581.1
F40G12	Z77661.1
FO081681.1	ZC328
FO080352.1	H20E11
F01G12	FO081065.1
FO081787.1	Y95B8A
T05E12	Z81585.1
F09E10	FO080990.2
F10E7	FO081111.2
F13H6	FO081144.1
FO081511.1	T08B1
AL022306.1	F08A7
FO081127.1	K09E2
T04C12	Z81584.1
AL132865.1	Y62E10A
AL032629.1	Y102F5A
F08F3	FO080663.1
FO081694.2	T01A4
FO080168.2	T05C1
FO080701.1	R10H1
AL110500.1	Y87G2A
C48A7	FO080215.1
AL032660.1	Y70G10A
F52D1	FO081329.1
Y53C12B	Z99278.1
T11A5	Z72515.1
E02C12	FO081026.2
B0491	Z49907.1
AL021491.1	Y44A6B
F08A10	Z75534.1
F48E3	FO081393.2
FO081763.1	Y32H12A
C14B9	FO080531.2
AL023833.1	Y21F11A
AL110485.6	Y46G5A
F25E5	FO080607.1
AL021177.1	Y1A5A
FO081404.1	Y46C8AR
FO081452.1	Y14H12B
F59D6	FO080920.1
FO081746.1	W03A5
B0391	Z81454.1
Z99288.1	ZK262
C03F11	FO080310.1
AL032639.2	Y38F1A
AL161711.4	Y10G11A
Y43F4C	Z99272.1
C01G8	FO080267.2
F01E11	FO080572.2
F54C1	FO080890.2
F08B1	FO081082.2
F22G12	Z92831.3
C13B9	FO080523.2
F13A2	FO081133.1
F36D1	Z81530.1
FO080892.1	ZK154
K03D3	Z82276.1
F53H10	Z77664.2
C14A6	Z81470.1
FO081727.2	ZK355
AL033510.1	Y40H7A
FO081801.1	Y51H7BM
FO081386.1	ZC250
B0281	FO080151.1
FO080957.2	ZK867
T05E11	Z68751.1
FO080351.1	R13H7
C10C5	Z68214.1
FO080306.1	T10E10
T21B10	Z68318.2
FO081222.1	W05F2
FO081581.2	Y77E11A
FO080677.2	Y42H9B
FO081552.2	K08B4
FO081636.1	Y54E10BR
FO081661.1	T04C4
F11A3	Z70751.1
F09E5	FO081044.1
C32D5	FO080708.2
FO081718.1	T08B6
FO080589.1	ZC581
K10D3	Z75545.3
C13A10	FO080518.1
FO080407.2	Y104H12A
C10E2	FO080490.1
AL021446.1	F14F4
F57B7	Z74037.1
F14B6	Z81502.1
K11B4	Z81569.1
FO081178.1	M151
F20D12	FO080909.1
FO081006.1	R160
F53A10	FO081413.1
C27H5	FO080695.1
C52A10	FO080135.1
FO081320.1	R10A10
AL021502.1	Y66C5A
C06H5	Z92775.2
C47E12	Z68882.1
FO080181.1	K02B2
FO081517.2	T19A5
F53B1	FO081052.1
B0547	FO080232.1
W09C2	Z68221.1
F45B8	Z83227.2
FO080775.1	ZC395
C42D4	FO080771.1
C44B12	FO080852.1
VF46C5	Z83016.1
FO081750.1	W08E12
T19C11	Z37979.2
M01E5	Z93385.1
AL132895.2	Y59A8A
FO080098.1	T10H10
F55D10	FO080828.2
F12A10	FO081122.1
FO080388.2	H04M03
F54D5	Z66513.3
FO081296.2	T28A11
FO081786.1	Y74C10AR
C44C8	FO080859.1
FO080299.1	T04G9
F55F1	FO080530.1
F46F3	Z81085.1
C46H3	FO080676.2
AL023814.1	H08J19
F11G11	FO081119.2
C33A11	Z79597.1
F19F10	FO080914.1
FO081642.1	Y67D2
F25F8	FO080262.1
T24D1	Z81131.3
AL132951.3	Y67H2A
E01G4	Z83223.2
AL032659.2	Y71H9A
R11A8	Z70310.1
F09D12	FO081099.1
F13B10	Z49936.2
FO081609.1	Y73C8A
C07B5	Z46266.2
C09E9	FO080470.1
Z66567.1	ZK455
C14C11	FO080537.1
Z47357.2	ZK1128
C34D1	Z78060.1
CC8	FO080975.1
F33H2	Z81526.1
C04H4	Z49066.2
T05B9	Z49129.1
B0495	FO080132.2
C29F4	Z68335.1
AL008868.2	C53C7
F49A5	Z81542.2
Z11115.4	ZK637
T07G12	Z82282.1
FO080471.1	Y104H12BL
Z79605.1	ZK678
F49C12	Z68227.1
FO081677.1	R08E5
FO081664.2	T06F4
C25F9	Z81476.2
T13F3	Z93389.1
FO081585.1	K10C2
D1037	FO080997.1
E_BE45912	FO080243.2
AL021448.1	Y2H9A
T26E4	Z81132.1
FO081515.1	K08B5
B0252	FO080139.2
FO081652.1	M04G7
C39B10	Z50027.2
FO081828.1	Y92H12BM
AL032645.1	Y67A6A
FO080346.2	ZK563
C04E12	FO080333.1
Z49074.1	ZK971
C39E6	FO080826.1
AL023810.1	C16D2
C55B6	FO080956.1
F21A3	Z81509.2
AL023829.1	Y24E3A
F02E9	Z81494.1
FO081597.1	Y38C1BA
FO081193.2	ZK682
FO081544.1	ZK380
FO081474.1	K07A9
FO080998.1	H26D21
M02G9	Z81573.1
F56D6	FO081315.1
T02E1	Z81581.1
T27F6	Z82060.1
F40H6	FO080364.2
W10D5	Z79758.1
C44H4	Z79598.3
AL021501.1	Y61B8A
C04G2	Z70718.2
F53B6	Z81086.1
C44C11	CU457742.1
F39G3	FO080622.1
FO081802.2	Y53G8AM
FO080966.2	T19F4
AL021487.2	Y45F10B
C09E10	FO080473.1
C24H10	FO080658.1
T16G12	Z30317.3
FO081817.1	Y65B4BM
C33D12	FO080757.1
F18F11	FO081174.1
AL021507.1	Y70C5D
FO081672.2	ZK993
FO081409.2	T22B2
C40H1	Z19154.2
C43E11	FO080612.1
AL022593.1	C49G9
FO081241.1	W03G9
F47D12	FO080618.2
AL022275.1	W06B3
W07G1	Z82076.1
B0361	FO080185.2
K10C8	Z74474.1
K12D12	Z49069.2
F57G9	Z83231.1
K02E11	Z77665.1
FO081773.1	Y37E11AR
C32E8	FO080749.1
F21G4	Z81016.2
K04H8	Z81563.1
K08H2	Z70210.1
FO080379.1	T14A8
AL021346.1	H37A05
Y65A5A	Z92864.1
FO080889.2	T13G4
C02F12	FO080254.1
AL021386.1	F57E7
F44F4	Z37092.1
K08E5	Z30974.1
F19D8	Z78541.1
AL021483.1	Y38H8A
FO081058.1	ZC411
B0218	FO080124.1
FO080300.1	M02A10
C06E1	FO080280.1
F55A12	FO080647.1
T10C6	Z93388.1
FO081436.1	ZK121
FO081120.2	R05F9
C01B10	FO080248.1
C56E10	FO080667.2
FO080815.1	R02F11
F25H8	Z69360.1
FO080090.1	H11L12
C37F5	FO080810.1
FO080869.1	M01B12
W01D2	Z83128.1
C23H4	Z78416.1
C44C1	FO080474.1
F54A5	FO080953.2
FO081697.1	ZK1127
F27B3	FO080465.1
FO081113.1	ZC262
FO081565.1	T02B11
F14H3	Z83105.1
FO080411.1	K02E7
W06F12	Z83244.1
T22C8	Z49071.2
F41C3	FO080693.2
F58G11	Z81094.2
C35D6	Z82261.1
C07G2	Z32840.1
E03H4	Z81492.1
FO081382.1	T10H9
C54A12	FO080943.2
II	NC_003280.10
C40D2	FO080834.1
F35G8	FO081299.1
F56F3	Z32681.1
F52B5	Z75541.1
EEED8	FO081042.1
F13E6	Z68105.2
FO081729.1	T12C9
FO080089.2	cTel55X
FO081208.1	T16H5
R13	Z73105.1
FO081784.1	Y22D7AR
W03C9	Z66516.2
FO081629.1	K11G9
AL132852.2	Y95D11A
Z78067.1	ZC412
F25F2	Z35599.2
B0240	Z74026.1
T06E6	Z81117.1
FO080640.1	T25B6
FO081831.1	Y110A2AR
C56G7	Z46793.2
Z68302.1	ZK792
FO081654.2	M03F4
C14H10	Z50863.1
AL033509.1	Y113G7C
C09H6	Z81466.1
FO081785.1	Y46E12A
F53F8	Z81547.1
AL023823.1	Y106G6C
FO081398.1	M01E11
FO080156.2	H20J04
FO081311.1	Y59E9AR
Z83246.2	ZK795
FO081245.1	ZK185
FO081599.1	K07D4
FO081650.2	M02G12
AL117207.1	Y60A3A
F18C5	FO080970.2
FO081175.1	Y66H1B
B0507	FO080216.1
C05A9	Z70265.2
F40F11	Z73426.1
FO081380.2	K12H4
AL132841.1	Y15E3A
F45F2	FO081223.2
F54E2	FO081467.1
F58G1	Z81556.1
R07E3	Z49207.1
F08A8	Z99710.1
FO081602.1	K07E8
T05C12	Z66500.2
T28F3	Z82285.1
AL032640.1	Y43F8A
T23G5	Z19158.2
C27F2	FO080681.2
FO081468.1	T03D3
FO081819.2	Y92C3A
AL021469.2	Y116A8B
FO080123.1	T09H2
FO081534.1	T28F12
FO080566.1	Y49F6B
FO081701.2	T04A6
F26A10	FO080865.2
C25A6	FO080662.1
Y70C5C	Z99283.1
F59G1	FO081244.1
F29D10	Z75952.1
AL023824.1	Y106G6B
E04F6	FO080696.1
B0273	FO080145.2
C37E2	Z81046.1
F26G5	FO080283.1
FO080152.1	ZK1240
Y7A9B	Z99285.1
R07D5	Z70685.1
F10D7	FO080923.2
FO081400.1	T10A3
F46B7	FO080543.1
F07C3	FO081074.1
FO080424.2	R13A5
B0511	FO080219.1
Z46812.2	ZK675
T08A11	Z50875.1
C03C11	Z81033.1
F18E2	Z75537.1
C27D11	FO080430.2
R04F11	Z74475.1
FO081623.1	W07B3
FO080786.1	W03D2
AL033535.2	VF13D12L
F54G8	Z19155.2
C34C6	Z66494.1
F08G2	Z81495.2
R10E11	Z29095.3
AL031268.1	VT21B10L
C14B1	Z37139.2
F41E6	FO080488.1
AL021179.1	Y38G4A
C48B6	FO080896.1
F53F1	Z81088.2
CU457743.1	K09E10
C14E2	FO080540.2
FO081703.1	Y71G10AR
AL032663.1	Y75B12B
C16C8	FO080565.1
K03D7	Z81562.1
FO080983.1	cTel4X
T12A7	Z73911.1
F54D7	FO081081.1
FO081593.1	K05G3
F49H12	FO081430.1
F56F11	FO081497.1
6R55	FO080088.2
C17D12	Z81473.3
C07E3	Z49908.1
FO081715.1	Y18H1A
FO080448.1	T14G11
F11F1	Z81059.1
FO080231.1	Y55H10A
FO081621.1	K10F12
C04H5	Z81462.1
AL031620.1	C18B12
F39H12	FO081219.1
C32A3	Z48241.2
F40D4	Z81536.1
M04B2	Z77667.1
FO081783.2	Y22D7AL
F27C8	Z68216.1
Z69386.1	ZK596
F10E9	FO081105.2
FO081683.1	T08H4
C30G7	Z78239.2
F31C3	Z92784.2
C49A1	Z83221.3
K04D7	Z69664.1
FO080868.1	K09H9
C34F11	FO080689.2
C04A11	Z81460.1
AL023832.1	Y19D2B
AL032621.1	Y45F3A
C53D6	Z70270.1
AL032619.1	Y106G6F
FO080748.1	K10B2
F15A4	Z81062.1
AL132862.2	Y73F8A
FO081815.1	Y57E12AM
C02B4	Z50004.2
M04C7	Z83117.1
F39B1	Z69660.1
C07H4	Z68334.2
F57F5	Z75953.1
F44D12	Z68298.1
F59F5	Z50794.1
FO080911.2	Y104H12D
F55F8	FO081477.1
FO081549.1	Y69F12A
FO081767.2	W03F9
FO081792.1	Y41G9A
F59F3	Z68005.1
C29G2	FO080713.2
FO081719.2	T08D2
AL132858.1	Y113G7A
AL034364.1	W06D4
W04G5	Z93391.1
F44E8	FO080740.1
W05H12	Z82072.2
C15A7	Z67735.1
F48F7	Z69661.1
C04G6	FO080347.2
FO081196.1	H33H01
FO081637.1	Y71G12A
C01G6	Z35595.1
C17H1	Z92777.1
FO081535.1	T08H10
F35C8	FO080312.1
C30E1	FO080724.1
C07C7	Z68295.1
C39B5	FO080822.1
AL117193.3	Y105C5A
FO080899.1	T08B2
F16C3	Z81065.1
FO081449.2	R155
F54C9	Z49967.2
F46B3	Z81540.1
F02E8	FO081068.1
FO081571.1	H34P18
T26H8	Z82057.1
C02H7	FO080298.1
K11D9	Z92807.1
FO081359.1	K03B4
F49E7	FO080361.1
C16D9	FO080568.1
F07D10	FO080099.1
F33H1	Z48783.1
K07A12	Z81098.1
F35H12	FO081301.2
FO081615.1	T25D3
F35E8	Z81529.1
C37H5	FO080813.1
FO081428.1	H05L03
C02D5	FO080279.2
Y69H2	Z98877.1
T04F3	Z72513.1
FO080814.1	T19H12
D1025	Z83103.1
F39E9	FO081071.1
FO080161.1	T08G2
Z80221.3	ZC247
EGAP4	FO081046.1
F32D1	FO081012.2
R166	Z50795.1
FO080527.1	K11D12
AL031271.1	cTel79B
FO081251.2	M02B7
C04F12	Z81461.2
K06G5	Z81565.1
C32C4	Z73905.1
T02C1	Z19156.1
FO081264.1	W03H1
CB3	FO080167.1
F57G12	Z67736.1
Z68135.2	ZK1073
FO081300.2	K07H8
FO080338.1	T19B4
FO081569.1	H32C10
F58A6	FO080690.2
Z73897.1	ZK617
FO081820.1	Y71F9AM
B0285	Z34533.2
FO081649.1	Y48D7A
F27B10	FO081232.1
C18D4	Z81474.1
C08G9	FO080444.1
FO080700.2	ZK1290
FO080116.1	Y76G2A
B0047	FO080109.1
C26H9A	Z99169.2
AL117204.2	Y116A8C
AL023493.1	H20J18
FO081171.1	T06D4
F37B12	Z54218.2
C30A5	FO080290.1
AL110489.1	Y39C12B
T26G10	Z29115.1
F31D5	FO080558.1
FO081292.1	T12E12
W08G11	Z92817.1
K12G11	Z81570.2
F12B6	FO081123.1
K05D4	Z92804.1
H12I19	Z98851.1
FO080684.1	ZK742
F29C6	Z83224.1
R04D3	Z70212.1
R10E8	Z81576.1
C16C4	FO080562.1
AL023831.1	Y1E3A
F09F9	FO081101.1
F48F5	Z81541.1
C05C12	Z68333.1
K06A4	Z70755.1
K10D11	Z81146.2
B0198	Z67734.2
F52E4	FO080758.1
C14C10	Z74028.2
F48A9	FO081015.1
F40F9	Z70753.2
C43C3	Z47067.2
T26C5	Z50859.2
C06A5	FO080102.1
FO081708.1	T05E7
C53B4	Z68215.2
C25A1	Z81038.2
K10H10	Z83236.1
F54D12	FO081465.2
W03H9	Z82067.1
FO081412.1	Y57G7A
B0212	FO080118.2
C33E10	FO080760.1
K08C7	Z70286.1
FO081225.1	Y76F7A
FO080183.1	Y55B1AL
C16D6	Z81472.1
AL032648.2	Y54G9A
BX284601.5	I
FO081211.1	T28B4
F11H8	FO080391.2
FO081402.2	H10D18
C50B8	Z77654.1
F08B4	FO080903.1
F48D6	FO080925.1
FO080162.1	T23C6
F57B9	FO081266.2
FO080275.1	R13H9
C54H2	FO080839.1
M03C11	Z49128.2
FO081579.2	K03A1
FO080378.1	T06C10
FO081485.2	Y55F3BL
F02D10	Z67990.1
R01H5	Z68007.2
FO081630.1	W02F12
C17H12	FO080597.1
FO081714.1	Y73A3A
H39E23	Z96102.1
FO081482.1	Y65B4A
FO080372.1	T13H2
C06A8	FO080131.2
FO081035.1	H43I07
F09G2	FO080529.1
C13D9	FO080526.2
AL117203.2	Y48C3A
AL021474.1	Y32F6A
C04F6	FO080344.2
FO081608.1	K08D9
F58F9	FO080901.1
FO081432.1	Y102A11A
AL132853.3	Y80D3A
FO081826.1	Y119D3A
D2085	Z54284.2
E02D9	FO080806.2
F44A2	FO081379.1
FO081461.1	Y34D9B
FO081034.1	ZC142
F13B12	Z70683.2
C06G1	FO080393.1
F35B3	FO080732.2
FO080302.1	Y47A7
FO081667.1	R05D3
B0365	Z81028.1
C53A3	FO080928.2
F42H10	FO080327.1
FO080274.1	K07E3
B0416	FO080200.1
F14D7	Z77658.1
C40A11	FO080756.1
F28E10	FO081181.2
FO080479.1	Y59H11AL
FO081231.1	H03G13
C18D1	Z48543.1
FO081548.1	H14A12
C04B4	Z69716.1
T07A5	Z48055.1
F20H11	FO081189.1
FO081507.2	Y55F3AL
F59A7	FO081510.1
E03A3	Z38112.4
F35A5	FO081286.2
D2062	FO081008.1
AC3	Z71177.3
F42A8	Z47809.1
FO081453.1	W02H5
C38C10	Z19153.1
C09G1	Z50176.1
C37A2	FO080805.2
C30G12	FO080733.1
FO081155.1	Y19D10B
F41C6	FO080932.1
K02B12	Z75711.1
AL021476.2	Y37A1C
FO081066.1	T24D11
C38C6	Z93375.1
C52E2	FO080564.2
AL161712.6	Y66D12A
FO081289.2	K02H8
T19C4	Z75549.1
F11D5	FO081116.2
F52C6	FO080887.1
FO081553.1	H17B01
T28B11	Z73977.1
FO080324.2	K03E6
FO080780.1	T25B2
C50F7	FO080878.2
FO081134.1	Y47D7A
FO081832.1	ZC47
FO081582.1	K03H9
F15A2	Z70207.2
K04G2	Z75712.1
FO081469.1	K02D10
F46F5	FO081238.1
T02B5	Z81112.1
F26G1	FO080692.2
H05G16	Z97190.1
FO081440.2	Y48A5B
FO081164.1	T01B10
F59D12	Z81558.1
C09E8	FO080467.1
F40G9	FO081347.1
FO081720.1	Y73B3B
M195	Z66498.2
F53A2	Z81546.1
F55B12	Z79757.1
C31C9	Z83219.1
FO081589.2	K05B2
Z93395.1	ZC101
FO081049.2	T03G11
Z82096.1	ZK909
C34E11	Z67754.2
FO081675.1	T07D3
F35D11	FO081293.1
F38B6	FO080973.2
FO080919.1	Y73C8C
F01G4	Z68341.1
AL032630.2	Y62H9A
T16A9	Z77135.1
T26F2	Z82054.1
F31B9	Z81520.2
T01B4	Z70036.2
FO080759.2	M02F4
B0478	FO080209.1
F22B5	Z50044.1
C52B5	FO080922.1
FO081230.1	H01M01
FO081800.2	Y48G8AL
C18D11	Z92826.1
C43G2	FO080265.1
FO081586.1	K04F1
FO081757.1	Y35H6
F18A11	Z81507.3
F08G12	Z66561.1
AL021387.1	H01A20
F52H2	FO081446.1
EGAP798	FO081057.1
FO081780.1	Y4C6A
C54F6	FO080340.2
C39E9	Z70307.2
K08C9	Z81567.1
F13A7	Z93377.1
F12F6	Z73425.2
C34D10	FO080604.2
AL031264.1	VF45E10L
C17E4	Z81037.1
C10G11	FO080499.1
F49C5	Z81544.3
C49C3	Z82264.1
F55G7	Z50741.1
C04D1	FO080323.2
FO080201.1	H29C22
H25P06	Z92797.1
FO081752.1	W07E6
FO080687.1	ZK484
C25H3	FO080601.2
AL034392.1	Y40B1A
FO081395.1	Y40G12A
F52D4	Z80218.1
T07D10	Z81588.1
F58F6	FO080408.2
C10F3	FO080493.1
T07C12	Z73976.1
FO081047.1	M02D8
F14A5	Z75951.1
F11D11	Z81500.1
C24H12	FO080318.1
C26E6	FO080680.2
FO081660.1	T19D7
AL023813.1	H02K04
F46G10	Z50177.1
F38A5	FO080844.1
F16H6	Z81506.1
AL023844.2	Y48A6B
F09C3	Z92781.1
T08G3	Z83238.2
FO081157.1	T23E7
FO080941.2	M01D7
K08F9	Z81099.1
B0379	Z83316.1
FO080204.1	K01A2
FO080242.1	Y92C3B
F44F1	Z81083.1
FO081349.1	H35N03
F53F4	Z77663.3
F18E3	FO081172.1
K01B6	Z22174.2
C30F2	Z70681.2
FO081670.1	R05G9
F37A4	FO081312.2
FO081476.1	H41C03
FO080575.2	H18N23
AL034488.3	Y54G11A
B0304	FO080166.2
AL032627.2	Y41C4A
D1043	Z99771.1
F31F4	FO081268.1
FO080247.1	W09B7
C02A12	FO080269.1
FO081699.1	T03A1
C06E2	FO080381.1
F41B4	FO080933.2
AL032641.1	Y5F2A
FO081146.1	T28C12
FO080985.1	cTel33B
W09D12	Z78414.2
FO080846.2	T07D1
AL132859.1	Y39C12A
F53H1	FO081458.1
T23D8	Z81128.2
Z49073.1	ZK970
FO081491.1	Y46C8AL
B0524	FO080223.1
F18C12	Z75536.1
D2024	FO080386.2
C26H9B	Z99170.2
C41A3	FO080311.1
C26D10	Z54327.1
F23C8	FO081207.1
AL033123.1	Y53C12D
K03B8	Z74039.1
FO080205.1	Y43H11AR
C53H9	FO080940.1
FO081372.2	Y59H11AR
Z48585.1	ZK673
FO081716.1	T07A9
F33A8	Z81525.2
F40F4	FO081243.2
FO081423.1	ZK488
C49F8	Z70206.2
F52D10	Z66564.3
C54G4	Z75533.1
F52G2	Z82269.1
FO080469.1	Y64C7A
F42G2	FO081261.1
FO081447.1	H01M10
D2013	Z47808.2
C32E12	FO080144.2
FO080556.1	Y72A10A
T01C1	Z68010.2
AL009066.1	VF13E6L
F33H12	FO081010.1
AL110480.1	Y24F12A
FO081619.1	T10F2
E03E2	FO080840.1
2L52	FO080083.1
FO080195.2	K02F3
F20A1	FO080766.1
FO080621.1	Y60C6A
Z82287.1	ZK550
F22D6	Z71262.1
FO081444.1	Y59E1A
